Partition,Epoch,Loss,Prmsd_loss,Coords_loss,Bondlen_loss,Inter_loss,AUC-ROC,AUC-PR,Precision,Recall,TNR,F1_score
train,1,,,,,0.15951399505138397,0.6432384178361783,0.8725203048992727,0.8284682080924856,0.956935403104657,0.11219147344801796,0.8880799268669528
valid,1,,,,,0.14944152534008026,0.6996325908814831,0.8934202853784066,0.830091533180778,0.9679786524349566,0.11343283582089553,0.8937480701756927
test,1,,,,,0.14944152534008026,0.6996325908814831,0.8934202853784066,0.830091533180778,0.9679786524349566,0.11343283582089553,0.8937480701756927
train,2,,,,,0.14718136191368103,0.6966970026218586,0.8963442890308836,0.8347488124370231,0.9679519278918377,0.14136125654450263,0.8964291185394341
valid,2,,,,,0.1464160829782486,0.7048738960301894,0.8956154536317993,0.8209774848984075,0.9973315543695798,0.026865671641791045,0.9006024046855876
test,2,,,,,0.1464160829782486,0.7048738960301894,0.8956154536317993,0.8209774848984075,0.9973315543695798,0.026865671641791045,0.9006024046855876
train,3,,,,,0.14109812676906586,0.7249621627654645,0.9069744434225756,0.835262180311473,0.9757970288766483,0.137621540762902,0.9000769773241798
valid,3,,,,,0.14766277372837067,0.7139884300976771,0.9028968050726323,0.8580285182889027,0.923282188125417,0.3164179104477612,0.889460149248355
test,3,,,,,0.14766277372837067,0.7139884300976771,0.9028968050726323,0.8580285182889027,0.923282188125417,0.3164179104477612,0.889460149248355
train,4,,,,,0.1376875936985016,0.7461448967267905,0.9172973174696235,0.8398848092152628,0.9736271073276581,0.1682872101720269,0.9018243611372742
valid,4,,,,,0.1537921279668808,0.7105304033534795,0.898081586411398,0.8184800437397485,0.9986657771847899,0.008955223880597015,0.8996394181260853
test,4,,,,,0.1537921279668808,0.7105304033534795,0.898081586411398,0.8184800437397485,0.9986657771847899,0.008955223880597015,0.8996394181260853
train,5,,,,,0.1366387903690338,0.7520670185033221,0.9185211080204095,0.8424786448530477,0.971290268736438,0.1862378459237098,0.9023104307516877
valid,5,,,,,0.15775714814662933,0.695055410074378,0.8949148796622476,0.8171397379912664,0.9986657771847899,0.0,0.8988291754762685
test,5,,,,,0.15775714814662933,0.695055410074378,0.8949148796622476,0.8171397379912664,0.9986657771847899,0.0,0.8988291754762685
train,6,,,,,0.13175058364868164,0.7763139348763859,0.9301637189565145,0.8491228070175438,0.9694541812719079,0.2281226626776365,0.9053074535208387
valid,6,,,,,0.1496870219707489,0.704158991566517,0.898720557813014,0.8212321232123212,0.9959973315543695,0.029850746268656716,0.9002110291131725
test,6,,,,,0.1496870219707489,0.704158991566517,0.898720557813014,0.8212321232123212,0.9959973315543695,0.029850746268656716,0.9002110291131725
train,7,,,,,0.13288259506225586,0.7685604697247816,0.9258544681707008,0.8492469659306916,0.9694541812719079,0.22887060583395663,0.9053780152868467
valid,7,,,,,0.15038897097110748,0.7104039508926349,0.8997927472832347,0.856788592684439,0.9219479653102068,0.31044776119402984,0.8881748022046531
test,7,,,,,0.15038897097110748,0.7104039508926349,0.8997927472832347,0.856788592684439,0.9219479653102068,0.31044776119402984,0.8881748022046531
train,8,,,,,0.1264839619398117,0.7999924968479895,0.9385600957532972,0.8574603644984442,0.9659489233850777,0.28047868362004486,0.9084772320663655
valid,8,,,,,0.17377996444702148,0.692407873905987,0.8924950939613419,0.8176341730558598,0.9959973315543695,0.005970149253731343,0.8980451078303144
test,8,,,,,0.17377996444702148,0.692407873905987,0.8924950939613419,0.8176341730558598,0.9959973315543695,0.005970149253731343,0.8980451078303144
train,9,,,,,0.12290383875370026,0.8167395695887385,0.9449545063628315,0.8607670496940755,0.9627774995827074,0.3021690351533283,0.9089189991127159
valid,9,,,,,0.14973518252372742,0.7004709607399958,0.8903254649963974,0.8493397358943577,0.9439626417611742,0.2507462686567164,0.8941548133393551
test,9,,,,,0.14973518252372742,0.7004709607399958,0.8903254649963974,0.8493397358943577,0.9439626417611742,0.2507462686567164,0.8941548133393551
train,10,,,,,0.11947847902774811,0.8278773807682355,0.9494904742201304,0.8661961255443761,0.9627774995827074,0.3335826477187734,0.9119367539072234
valid,10,,,,,0.16094055771827698,0.6844941403721885,0.8877670998440058,0.8251396648044693,0.9853235490326885,0.06567164179104477,0.8981453279670824
test,10,,,,,0.16094055771827698,0.6844941403721885,0.8877670998440058,0.8251396648044693,0.9853235490326885,0.06567164179104477,0.8981453279670824
train,11,,,,,0.11083056032657623,0.8584989176609591,0.9594734848864251,0.8805924568636433,0.9626105825404774,0.4151084517576664,0.9197767095234568
valid,11,,,,,0.1587623953819275,0.695707586151962,0.8915793711335334,0.8417608566329565,0.9439626417611742,0.20597014925373133,0.8899371019346168
test,11,,,,,0.1587623953819275,0.695707586151962,0.8915793711335334,0.8417608566329565,0.9439626417611742,0.20597014925373133,0.8899371019346168
train,12,,,,,0.10867419093847275,0.8661485122223351,0.9634238462929312,0.8846629560915276,0.9550993156401268,0.44203440538519073,0.9185327825504706
valid,12,,,,,0.16379250586032867,0.6952874055340376,0.8916886608290571,0.8651102464332037,0.8899266177451635,0.37910447761194027,0.8773429742841303
test,12,,,,,0.16379250586032867,0.6952874055340376,0.8916886608290571,0.8651102464332037,0.8899266177451635,0.37910447761194027,0.8773429742841303
test,-1,,,,,0.1464160829782486,0.7048738960301894,0.8956154536317993,0.8209774848984075,0.9973315543695798,0.026865671641791045,0.9006024046855876
